Date,WIL5000,WIL5000:BofA_AAA,WIL5000:BofA_BBB,WIL5000:BofA_CCC,WIL5000:Gold
2016-07-25,0.9999999999978293,0.4830852660354432,0.745992355226322,0.8754760469964038,0.3700163740962597
2016-07-26,0.9999999999978865,0.49748119013927194,0.7533011079167664,0.8774318642715979,0.38031385497606146
2016-07-27,0.9999999999979807,0.5109377926027453,0.7597099271848814,0.8792797440457736,0.390424657593129
2016-07-28,0.9999999999981232,0.5269620160356333,0.7677720498458559,0.8812133475272368,0.4032047201726034
2016-07-29,0.9999999999980143,0.5451177943044956,0.7765805694446494,0.883214436855178,0.4169967896294545
2016-08-01,0.999999999997907,0.5610021773433567,0.784342675994515,0.8850284853864558,0.4307842244456503
2016-08-02,0.9999999999980206,0.5754134927989701,0.7912897831914718,0.8866274707772563,0.44451609762945155
2016-08-03,0.9999999999980096,0.5916318217873181,0.7992960265404478,0.8884105726710312,0.4595100768698367
2016-08-04,0.9999999999979724,0.6061717523630682,0.805934125878466,0.8900150218086381,0.4725272955412378
2016-08-05,0.9999999999981063,0.6203060663491943,0.8126792990914987,0.8918857081236992,0.4852802835287616
2016-08-08,0.9999999999982089,0.633625841577592,0.8187403296048721,0.8936632596094947,0.49678288016866695
2016-08-09,0.9999999999982055,0.644491038515306,0.8233256339509962,0.8954393778086464,0.5057306119813653
2016-08-10,0.9999999999982512,0.653016855014309,0.8267523963886133,0.8972410305966207,0.5131975339974103
2016-08-11,0.9999999999983715,0.6635377795230839,0.8313040128361648,0.8989197390057604,0.5232857821341266
2016-08-12,0.9999999999983352,0.6738015857657574,0.8356075191073893,0.9005257366161675,0.5329675262544428
2016-08-15,0.9999999999984384,0.6868588523631026,0.8416490793793671,0.9025142219085315,0.5456339006423369
2016-08-16,0.9999999999984286,0.6984857321332468,0.846880746139217,0.9044093187906753,0.5568212928588278
2016-08-17,0.9999999999984388,0.7112051766779263,0.8526661059409657,0.906603054377375,0.5686505026160454
2016-08-18,0.9999999999985019,0.7237424736196884,0.8583444165809386,0.908843701291984,0.5816430517510419
2016-08-19,0.9999999999986307,0.7361478365238237,0.8640934415273848,0.9112714197821654,0.5942600328261987
2016-08-22,0.9999999999986185,0.7487903570572083,0.869936785545699,0.9137629901657012,0.6072235883531724
2016-08-23,0.9999999999985552,0.7616638509069966,0.8758177369929536,0.9163525499266012,0.6217990364637604
2016-08-24,0.9999999999986311,0.7728458148650655,0.8807345222194711,0.9183885259042047,0.6340296351306685
2016-08-25,0.9999999999987109,0.7836738779792505,0.8862032843101968,0.921040284134973,0.6479888015527359
2016-08-26,0.9999999999985147,0.791973139430228,0.8903883632113305,0.9228088955861765,0.660405602997515
2016-08-30,0.9999999999985515,0.8011503834614824,0.8942328232997983,0.9240226851850545,0.6695066541177892
2016-08-31,0.9999999999985533,0.812404748967553,0.8995509411527662,0.9261612389787387,0.6799848775473873
2016-09-01,0.9999999999984723,0.820647944896499,0.9034025096329699,0.9278018599312168,0.6890777225395932
2016-09-02,0.999999999998569,0.8281940295995922,0.9071436940005344,0.9295106114755999,0.6981956702322176
2016-09-06,0.9999999999984797,0.8346141203713993,0.9100324363507845,0.9309631327412654,0.7058957647352667
2016-09-07,0.9999999999985625,0.8418137646236894,0.9133884739828901,0.9326086502457364,0.7154170579135786
2016-09-08,0.9999999999984744,0.8442466545434852,0.9147430212175724,0.9335159591165734,0.7209400579782484
2016-09-09,0.9999999999984336,0.8479819221833298,0.9162587802608844,0.9335891205089669,0.7262965572923648
2016-09-12,0.99999999999832,0.8536557697862208,0.9193068225399506,0.9350718992456034,0.7346058151138276
